ENSG ID	Gene Symbol	CHR	pos.p0	schwartz_gwas.best.zscore	schwartz_gwas.lasso.zscore	schwartz_gwas.best.pvalue	schwartz_gwas.lasso.pvalue	schwartz_gwas.best.pred_perf_r2	schwartz_gwas.lasso.pred_perf_r2	schwartz_gwas.best.bfr_thresh	schwartz_gwas.lasso.bfr_thresh	schwartz_gwas.best.bfr_sig	schwartz_gwas.lasso.bfr_sig	schwartz_gwasx.best.zscore	schwartz_gwasx.lasso.zscore	schwartz_gwasx.best.pvalue	schwartz_gwasx.lasso.pvalue	schwartz_gwasx.best.pred_perf_r2	schwartz_gwasx.lasso.pred_perf_r2	schwartz_gwasx.best.bfr_thresh	schwartz_gwasx.lasso.bfr_thresh	schwartz_gwasx.best.bfr_sig	schwartz_gwasx.lasso.bfr_sig	bellen.best.zscore	bellen.lasso.zscore	bellen.best.pvalue	bellen.lasso.pvalue	bellen.best.pred_perf_r2	bellen.lasso.pred_perf_r2	bellen.best.bfr_thresh	bellen.lasso.bfr_thresh	bellen.best.bfr_sig	bellen.lasso.bfr_sig	wight.best.zscore	wight.lasso.zscore	wight.best.pvalue	wight.lasso.pvalue	wight.best.pred_perf_r2	wight.lasso.pred_perf_r2	wight.best.bfr_thresh	wight.lasso.bfr_thresh	wight.best.bfr_sig	wight.lasso.bfr_sig	jansen.best.zscore	jansen.lasso.zscore	jansen.best.pvalue	jansen.lasso.pvalue	jansen.best.pred_perf_r2	jansen.lasso.pred_perf_r2	jansen.best.bfr_thresh	jansen.lasso.bfr_thresh	jansen.best.bfr_sig	jansen.lasso.bfr_sig
ENSG00000004139	SARM1	17	26691378	-1.1022892129628503	-0.77028196197586285	0.27033595747235006	0.44113265395653556	0.376709524469357	0.373713501114306	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-0.1590852891630762	-0.040454036345317114	0.8736016781641995	0.9677311507027918	0.376709524469357	0.373713501114306	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	1.2021427875825736	1.136620874550479	0.22930821116323852	0.2556968097918334	0.376709524469357	0.373713501114306	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	1.8481233395997485	1.924531962358486	0.06458450210140093	0.054287938361206836	0.376709524469357	0.373713501114306	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	1.3618178161197707	1.3502189558175748	0.17325538754742265	0.17694575952942138	0.376709524469357	0.373713501114306	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000004399	PLXND1	3	129274018	2.9307377501006373	3.131416645552374	0.0033815812121920563	0.0017396516209803045	0.148881428037672	0.117586631128165	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	1.7073015639281697	1.5435549892920095	0.08776601558610976	0.12269617627480801	0.148881428037672	0.117586631128165	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	0.549879253453184	0.9248560947684701	0.5824021948990586	0.3550407672942656	0.148881428037672	0.117586631128165	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	-0.5376760702070933	-0.7656092695926973	0.5908007026718674	0.44390882726782543	0.148881428037672	0.117586631128165	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	0.07205619253996291	-0.4086545330892678	0.9425571888454084	0.6827932047083056	0.148881428037672	0.117586631128165	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000004455	AK2	1	33473585	2.0778844356536865	2.077357158946525	0.037720004400574735	0.037768607148396985	0.0220795546880906	0.018128442171099	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	2.7754337787628174	2.773687686876132	0.005512812482366163	0.005542485888555608	0.0220795546880906	0.018128442171099	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	1.0731585025787354	1.0773129809456201	0.28320000598884787	0.28134046498264564	0.0220795546880906	0.018128442171099	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	2.547698974609375	2.5445227789587834	0.010843599523570906	0.010942717426164043	0.0220795546880906	0.018128442171099	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	0.9767686724662782	0.9751962509120706	0.328683688660545	0.3294629214723106	0.0220795546880906	0.018128442171099	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000004468	CD38	4	15779898	2.617041009317836	2.9353096761314847	0.008869568454064246	0.003332149554448142	0.356168772644624	0.352246909704691	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	0.8034665618802068	0.8727389644998068	0.42170511621131546	0.382805374445887	0.356168772644624	0.352246909704691	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	0.14995563101725232	0.14533432848248054	0.8807996206692447	0.8844469122379208	0.356168772644624	0.352246909704691	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	1.610167138467289	1.754232498342456	0.10736137328475114	0.07939067676984816	0.356168772644624	0.352246909704691	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	0.7024302498227557	0.9133797333848848	0.482410886019206	0.361042860725195	0.356168772644624	0.352246909704691	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000004660	CAMKK1	17	3763609	0.09822757489192604	0.09822757489192604	0.9217515867424613	0.9217515867424613	0.147347365326823	0.147347365326823	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	0.6120695442402474	0.6120695442402474	0.5404917466564324	0.5404917466564324	0.147347365326823	0.147347365326823	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-0.8667591007827575	-0.8667591007827575	0.3860740156757516	0.3860740156757516	0.147347365326823	0.147347365326823	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	-0.7207109212157746	-0.7207109212157746	0.4710873916168745	0.4710873916168745	0.147347365326823	0.147347365326823	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	-0.7528563962665697	-0.7528563962665697	0.45153621283544254	0.45153621283544254	0.147347365326823	0.147347365326823	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000004700	RECQL	12	21621845	0.37972615590037484	0.41095983501637223	0.7041487023258901	0.6811019864116329	0.292435075579397	0.279103814352497	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	0.22897844736513553	0.12613378216999838	0.8188856676403413	0.8996260267099974	0.292435075579397	0.279103814352497	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-0.1493479618092868	-0.2202800919498476	0.8812790715594364	0.8256530237109533	0.292435075579397	0.279103814352497	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	-0.08464216444730953	-0.13468953942011352	0.9325458769445003	0.8928573441554076	0.292435075579397	0.279103814352497	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	0.8024364880326708	0.7877715146860398	0.42230051346214736	0.4308303657954018	0.292435075579397	0.279103814352497	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000004766	CCDC132	7	92861653	-0.27073410521431596	0.18427354318262137	0.7865955438907761	0.8537988679828729	0.0310744252354597	0.0229659190325262	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-0.863547378166679	-0.2556266743588598	0.3878365820411016	0.7982391194053247	0.0310744252354597	0.0229659190325262	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	0.1268890217018848	0.696615033557391	0.8990282358165628	0.4860437450167763	0.0310744252354597	0.0229659190325262	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	1.1117094119720738	1.198221644656958	0.2662631117221733	0.23083074116733937	0.0310744252354597	0.0229659190325262	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	-1.4156543898269738	-1.0079810826412798	0.1568767184334815	0.31346354397504317	0.0310744252354597	0.0229659190325262	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000004864	SLC25A13	7	95749532	-0.38768516765560995	-0.38768516765560995	0.6982490334895476	0.6982490334895476	0.071301307846339	0.071301307846339	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	0.3715789799099819	0.3715789799099819	0.7102063418639177	0.7102063418639177	0.071301307846339	0.071301307846339	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	1.4155431859828635	1.4155431859828635	0.15690929566531223	0.15690929566531223	0.071301307846339	0.071301307846339	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	1.0204046720574955	1.0204046720574955	0.3075365790046697	0.3075365790046697	0.071301307846339	0.071301307846339	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	0.5497289881514547	0.5497289881514547	0.5825052711248857	0.5825052711248857	0.071301307846339	0.071301307846339	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000005007	UPF1	19	18942747	-0.423539696723722	-0.10538868978438008	0.6719015421143995	0.9160673903300417	0.011670239641981	0.00297011781187839	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-0.37883237292275984	-0.19728111044477198	0.7048123459070572	0.8436075605439819	0.011670239641981	0.00297011781187839	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-2.505019383343887	-2.118016617169681	0.012244468290083011	0.034173660395277514	0.011670239641981	0.00297011781187839	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	-0.5824198516536767	-0.8441387466872001	0.5602839131259498	0.39859187816172714	0.011670239641981	0.00297011781187839	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	-0.7181470633937108	-0.9041810342991897	0.47266661400053656	0.36589941510327595	0.011670239641981	0.00297011781187839	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000005108	THSD7A	7	11409984	-1.015356081438149	-0.013348433238110203	0.30993612025658	0.9893498074857494	0.120795898193101	0.0741922403856209	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-0.8030667590483288	-0.13319295222599234	0.4219361494259226	0.8940407844955489	0.120795898193101	0.0741922403856209	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-0.28497709563858253	0.23013651236761767	0.7756616896929349	0.8179856934674721	0.120795898193101	0.0741922403856209	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	0.7593107700660144	1.4291927264572388	0.4476666763799645	0.15294884768800512	0.120795898193101	0.0741922403856209	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	-0.7805716590603232	-0.32967455674865037	0.43505446592325436	0.7416458806805488	0.120795898193101	0.0741922403856209	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000005156	LIG3	17	33307513	-2.036468622722266	-1.8833890169335215	0.04170332075945285	0.05964766768159491	0.0456826969649162	0.0368484135275211	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-1.8503141477294225	-1.4522223889278703	0.06426828471332766	0.14643977930384944	0.0456826969649162	0.0368484135275211	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-1.2343053416457646	0.23132688522482464	0.2170891462252268	0.8170608616560817	0.0456826969649162	0.0368484135275211	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	0.040844126309702605	0.41027227921752396	0.967420160982611	0.6816062246472001	0.0456826969649162	0.0368484135275211	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	-0.3197371290797043	-0.2212445207574304	0.7491676111390186	0.8249020455064426	0.0456826969649162	0.0368484135275211	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000005194	CIAPIN1	16	57462081	-0.5589074133084875	-0.826405225071621	0.5762249097642114	0.4085742604270247	0.0242171813138634	0.00486619529912491	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-0.9656127132296464	-1.7703146728122716	0.33423801135093645	0.07667473511996174	0.0242171813138634	0.00486619529912491	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-1.5556310418374188	-1.121678866235081	0.11979585281768651	0.2619990054287199	0.0242171813138634	0.00486619529912491	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	-1.6521972312685922	-1.5750187219014318	0.09849435069783401	0.11525212316951358	0.0242171813138634	0.00486619529912491	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	-1.1456348771216456	-1.2255452062422088	0.251946259906362	0.2203698683523233	0.0242171813138634	0.00486619529912491	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000005421	PON1	7	94926988	-0.3150401058161366	-0.3150401058161366	0.7527312030977208	0.7527312030977208	0.217940801368973	0.217940801368973	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	-1.6300703701438621	-1.6300703701438621	0.10308662512703394	0.10308662512703394	0.217940801368973	0.217940801368973	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	0.5115462800383401	0.5115462800383401	0.6089685905814983	0.6089685905814983	0.217940801368973	0.217940801368973	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	-1.147132779628097	-1.147132779628097	0.25132674806502464	0.25132674806502464	0.217940801368973	0.217940801368973	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	-0.9765555292454079	-0.9765555292454079	0.32878924433734047	0.32878924433734047	0.217940801368973	0.217940801368973	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000005436	GCFC2	2	75879126	1.2561821723905349	1.2561821723905349	0.2090499288264972	0.2090499288264972	0.0285214348279689	0.0285214348279689	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	1.462792526284447	1.462792526284447	0.14352415874544783	0.14352415874544783	0.0285214348279689	0.0285214348279689	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	1.180821529986023	1.180821529986023	0.23767362923829494	0.23767362923829494	0.0285214348279689	0.0285214348279689	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	0.7704641004298068	0.7704641004298068	0.4410246423729266	0.4410246423729266	0.0285214348279689	0.0285214348279689	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	1.5844524120023753	1.5844524120023753	0.1130908028425529	0.1130908028425529	0.0285214348279689	0.0285214348279689	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000005882	PDK2	17	48172101	1.1005811620961676	1.3058044062293888	0.27107898797143215	0.19161908127179184	0.122776396120499	0.122424264122627	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	0.4503379400028856	0.7360785089008268	0.6524667861421087	0.4616829208172317	0.122776396120499	0.122424264122627	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	0.9553129799223442	1.6223606225198492	0.3394194454305951	0.10472615535364288	0.122776396120499	0.122424264122627	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	-0.2560392105759203	-0.12350601527715184	0.7979205605030671	0.9017064112588896	0.122776396120499	0.122424264122627	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	0.5680387254392371	0.7376820173433388	0.5700086728438023	0.46070770224601976	0.122776396120499	0.122424264122627	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000006007	GDE1	16	19513015	1.1249741315841677	1.0851742971307037	0.2605999962594795	0.27784446579555355	0.0517338879183553	0.0447144655172005	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	1.575429439544678	1.5939915541939893	0.11515735352195851	0.11093792658932386	0.0517338879183553	0.0447144655172005	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	2.692963600158692	2.8442188240629216	0.0070820000359944615	0.004452046068260514	0.0517338879183553	0.0447144655172005	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	0.9545288681983949	0.9752600181192635	0.33981600377338084	0.32943129758525413	0.0517338879183553	0.0447144655172005	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	0.9047436714172364	0.8150287034256875	0.3656011992867625	0.41505588021427886	0.0517338879183553	0.0447144655172005	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
ENSG00000006016	CRLF1	19	18683030	0.5480390665839209	0.6857259581720767	0.58366507839467	0.4928859344175385	0.0209039357661852	0.018424592844281	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	0.8377591767175068	0.8469701347617102	0.4021659705444015	0.3970117681486761	0.0209039357661852	0.018424592844281	1.70590242238144e-5	1.7053206002728514e-5	FALSE	FALSE	0.9459657491249862	0.8641442025534267	0.3441660561194403	0.38750867938656186	0.0209039357661852	0.018424592844281	1.7094017094017095e-5	1.7047391749062393e-5	FALSE	FALSE	0.2639912108000231	0.23538778437587923	0.7917866913541514	0.8139077664053276	0.0209039357661852	0.018424592844281	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE	0.7485406958245022	0.6882310796010274	0.454134087810968	0.49130727506695016	0.0209039357661852	0.018424592844281	1.7041581458759374e-5	1.7041581458759374e-5	FALSE	FALSE
